t,x_raw,a,b,y,x_hat,omega,F,S,C,tau_R,U,IC,kappa,d_kappa_d_omega,d_kappa_d_C,d_kappa_d_tauR,regime,near_wall,OOR,tags
idx:955,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:956,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:957,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:958,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:959,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:960,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:961,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:962,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:963,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:964,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:965,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:966,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:967,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:968,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:969,37.0,0.3600580727865211,0.5542978409658479,66.1015418414213,1.0,64.9470326950418,-63.9470326950418,18.420580751163982,0.0,1,0.0,4.0896319037537345e-05,-10.104470498047895,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:970,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,64.9470326950418,-63.9470326950418,18.420580751163982,0.0,1,0.0,4.0896319037537345e-05,-10.104470498047895,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:971,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:972,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:973,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:974,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:975,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:976,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:977,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:978,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:979,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:980,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:981,21.0,0.3600580727865211,0.5542978409658479,37.23619397695827,1.0,36.08168483057877,-35.08168483057877,18.420580751163982,0.0,1,0.0,1.2308476802905428e-05,-11.30522236198724,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:982,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,36.08168483057877,-35.08168483057877,18.420580751163982,0.0,1,0.0,1.2308476802905428e-05,-11.30522236198724,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:983,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:984,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:985,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:986,31.0,0.3600580727865211,0.5542978409658479,55.27703639224766,1.0,54.12252724586816,-53.12252724586816,18.420580751163982,0.0,1,0.0,2.8222850950353518e-05,-10.47537859076167,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:987,37.0,0.3600580727865211,0.5542978409658479,66.1015418414213,1.0,10.824505449173635,-9.824505449173635,18.420580751163982,0.0,1,0.0,9.65305591980538e-07,-13.850821110111067,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:988,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,64.9470326950418,-63.9470326950418,18.420580751163982,0.0,1,0.0,4.0896319037537345e-05,-10.104470498047895,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:989,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:990,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:991,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:992,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:993,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:994,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:995,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:996,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:997,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:998,14.0,0.3600580727865211,0.5542978409658479,24.6076042862557,1.0,23.453095139876204,-22.453095139876204,18.420580751163982,0.0,1,0.0,5.041918943932214e-06,-12.197723805501466,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:999,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,23.453095139876204,-22.453095139876204,18.420580751163982,0.0,1,0.0,5.041918943932214e-06,-12.197723805501466,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1000,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1001,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1002,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1003,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1004,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1005,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1006,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1007,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1008,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1009,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1010,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1011,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1012,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1013,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1014,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1015,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1016,2.0,0.3600580727865211,0.5542978409658479,2.958593387908435,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1017,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1018,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1019,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1020,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1021,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1022,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1023,22.0,0.3600580727865211,0.5542978409658479,39.04027821848721,1.0,37.88576907210771,-36.88576907210771,18.420580751163982,0.0,1,0.0,1.3606960130270709e-05,-11.204929121849453,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1024,27.0,0.3600580727865211,0.5542978409658479,48.060699426131904,1.0,9.020421207644695,-8.020421207644695,18.420580751163982,0.0,1,0.0,6.433358892136894e-07,-14.25659887085246,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1025,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,46.90619027975241,-45.90619027975241,18.420580751163982,0.0,1,0.0,2.1075890391695538e-05,-10.767380806252529,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
idx:1026,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1027,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1028,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1029,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1030,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1031,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1032,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1033,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1034,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1035,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1036,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1037,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1038,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1039,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1040,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1041,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1042,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1043,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1044,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1045,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1046,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1047,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1048,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1049,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1050,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1051,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1052,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1053,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1054,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1055,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1056,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1057,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
idx:1058,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
